forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
h1356,2023.768555,2034.991938,2036.994958,2065.948722,2069.359093,2073.674797,2088.235547,2118.010914,2131.402075,2136.148041,2139.639123,2142.735007,2168.265278,2171.90675,2208.502711,2213.471599,2245.656812,2255.257467,2281.653558,2297.132006,2314.620122,2315.643109,2321.795389,2328.9769,2333.758612,2346.56102,2352.556399,2362.858529,2363.757156,2364.116614,2367.920074,2378.182633,2381.143287,2384.787192,2387.585272,2402.862708,2426.302387,2433.837814,2434.27424,2434.833398,2440.372671,2442.237763,2458.271975,2465.457422,2474.407587,2483.837163,2491.080698,2497.880635,2504.343893,2522.708791,2522.77268,2525.244645,2528.165376,2529.668977,2534.495567,2534.889268,2536.45651,2561.651867,2576.167794,2580.453382,2585.475128,2586.765321,2614.997549,2615.40123,2624.750711,2624.761222,2653.856784,2655.714029,2661.809954,2662.86236,2663.590033,2681.460077,2699.53144,2704.186392,2729.525074,2752.785288,2756.204402,2761.611131,2761.980618,2767.992522,2822.953271,2845.490047,2856.523327,2864.655513,2925.093383,2945.720065,2974.174513,2974.820006,2980.94575,2989.196008,2999.374725,3002.305341,3128.672979,3131.910792,3180.888125,3207.235295,3223.54128,3254.102118,3284.324782
h1357,2082.479942,2085.644535,2107.291438,2115.286634,2117.964433,2119.962324,2147.058136,2158.563571,2192.994378,2198.915578,2214.338751,2229.158859,2236.436485,2255.121513,2287.36609,2293.675848,2308.413014,2327.711588,2379.533117,2380.008929,2382.166363,2419.893059,2426.376538,2445.027854,2471.290725,2478.037707,2487.335735,2509.648051,2511.185652,2516.64575,2517.647819,2528.625892,2542.144307,2545.239066,2562.530849,2565.33321,2573.787297,2579.867629,2596.809607,2611.19314,2625.388791,2641.40498,2684.642483,2685.330005,2689.312412,2726.59123,2735.547791,2741.795772,2758.213748,2771.220589,2781.028708,2791.947322,2804.203689,2841.821476,2842.4966,2881.678179,2928.18432,2951.804232,2963.583168,2963.732339,3026.733069,3040.171976,3042.45819,3114.494263,3132.415376,3169.169978,3170.64747,3173.492497,3177.327481,3249.504531,3263.546576,3272.285282,3297.747229,3316.242605,3327.809029,3356.984923,3384.378411,3447.827481,3496.37745,3499.247988,3508.230052,3529.566958,3535.527205,3561.724342,3568.636985,3634.585297,3732.772343,3733.648388,3769.872928,3802.626609,3803.838695,3810.672024,3832.79452,3837.437707,3951.728965,4006.953598,4030.059232,4096.146487,4196.632257
h1358,2302.199826,2314.982599,2346.481432,2351.667392,2353.292854,2370.844104,2388.523164,2406.89661,2428.303027,2439.928006,2460.007396,2466.406344,2481.779692,2503.10626,2534.660666,2584.719414,2586.663645,2587.135059,2594.03565,2602.480197,2605.183256,2610.15658,2612.185437,2627.946895,2637.247604,2678.754532,2723.652503,2769.943812,2824.981101,2875.560205,2880.270997,2895.52668,2913.166821,2918.152173,2919.657007,2963.936242,2965.471805,2965.599884,2991.988397,2994.102683,2999.459617,3014.72964,3024.400146,3041.322166,3051.72651,3066.47157,3073.239162,3093.230706,3100.679555,3109.532339,3111.65587,3162.442608,3163.714812,3264.220589,3278.343244,3284.252841,3294.09358,3322.705346,3346.487155,3350.015244,3391.670385,3416.45257,3427.264356,3440.909003,3503.84507,3546.24872,3557.623033,3704.809966,3709.273675,3715.737406,3724.483021,3733.768672,3750.270971,3770.233852,3778.808125,3803.295607,3815.039358,3907.624824,3924.909203,3997.11026,4021.282911,4043.910463,4069.91086,4076.673941,4140.749166,4168.61398,4218.603367,4236.008837,4357.063004,4388.688334,4512.622231,4655.11956,4676.763558,4679.771153,4731.544251,4814.194982,4825.626019,4927.568978,4961.899747
h1359,1791.209905,1816.742468,1841.679702,1902.48349,1907.244806,1936.479563,1940.276533,1943.425033,1968.45568,1977.050878,1991.327598,1998.371805,2077.952807,2081.339595,2098.192067,2117.258915,2124.72812,2149.782687,2152.667476,2153.594378,2207.199023,2207.736617,2301.114502,2328.367694,2344.467945,2354.187563,2366.297875,2375.635617,2375.744441,2377.312932,2377.661603,2392.37854,2435.510115,2441.326151,2513.918725,2547.927469,2555.146967,2586.975186,2611.028139,2612.071014,2643.542345,2657.879066,2675.871958,2696.575105,2698.95999,2714.474405,2732.674318,2733.80199,2763.079598,2776.340292,2786.666118,2806.729892,2885.671666,2905.753803,2937.694673,2973.176155,3011.136264,3014.631318,3022.390667,3037.323073,3042.989788,3065.691634,3073.10432,3128.202067,3163.980756,3164.933127,3172.905257,3177.485096,3183.422857,3197.17684,3198.934588,3207.983162,3259.945761,3261.018521,3262.661131,3296.73865,3313.976569,3329.715597,3393.749642,3406.618802,3439.806677,3453.471988,3467.146036,3507.75407,3585.690179,3598.930695,3610.398086,3645.464599,3654.360155,3665.051446,3722.87226,3744.016447,3751.103495,3853.101212,3945.472824,4013.690427,4018.778214,4089.368818,4164.979293
h1360,1434.299455,1462.137618,1510.914073,1557.19488,1575.891248,1591.144997,1622.260655,1632.823598,1647.75702,1652.19719,1724.430825,1736.8811,1754.594778,1821.74685,1835.683601,1846.189098,1854.210788,1856.588751,1883.564575,1926.616624,1934.544207,1937.318188,1949.441126,1983.328445,2015.712709,2022.283426,2027.248981,2076.794162,2091.17371,2121.788632,2135.078284,2152.557188,2168.638911,2198.676816,2212.411919,2225.897033,2226.80489,2237.260079,2241.307123,2243.087537,2268.15286,2287.831571,2288.2565,2291.362717,2293.342152,2294.12656,2323.836795,2390.828785,2407.514118,2410.770497,2445.822894,2482.345268,2507.866216,2529.287941,2533.681873,2540.215368,2543.12947,2566.517733,2569.786982,2574.967177,2599.076022,2654.215644,2705.563684,2766.993436,2803.211444,2861.822689,2897.088299,2910.912241,2942.562437,2981.833316,2998.98767,3036.234869,3073.071094,3101.981991,3147.545042,3152.358503,3153.751502,3184.595958,3206.210233,3208.784744,3262.513527,3267.606688,3330.940618,3347.703354,3377.744878,3395.557639,3399.403989,3410.583572,3434.217924,3479.873116,3486.038549,3540.74936,3552.992962,3555.574092,3557.063135,3570.149446,3588.265678,3646.860198,3652.865653
h1361,2183.956335,2184.002861,2190.947666,2194.637008,2205.971965,2218.651919,2248.250761,2294.452345,2320.816308,2322.010686,2328.39198,2344.778472,2348.949395,2393.970011,2394.517121,2418.300021,2426.973938,2437.957336,2451.565646,2474.91179,2479.525789,2498.040775,2659.665805,2675.695823,2683.64381,2701.333502,2713.341554,2752.23323,2778.389956,2808.287089,2862.060348,2867.767054,2895.972562,2943.893425,2944.683764,2945.812063,2957.272095,3005.968063,3081.323093,3083.170471,3150.738612,3157.322063,3157.627323,3161.560881,3181.102194,3190.752309,3208.356861,3260.060373,3283.266052,3304.66289,3304.927715,3345.942992,3398.87498,3475.430909,3490.102157,3501.88217,3520.763478,3523.354437,3545.44197,3567.895438,3671.582744,3705.109997,3717.77339,3729.958282,3736.131923,3795.940836,3797.317239,3896.782885,3899.017407,3901.816574,3946.146728,3957.637274,3963.967581,3969.119028,4001.358506,4094.853189,4096.664053,4127.880854,4127.950023,4137.213548,4257.276758,4261.012651,4336.12713,4357.682279,4359.659667,4449.24652,4456.354595,4489.588056,4527.546645,4538.733901,4560.267059,4581.884948,4671.482712,4677.882039,4693.498733,4698.462793,4711.150898,4714.484214,4756.283101
h1362,2507.082738,2520.105787,2558.992713,2640.448359,2757.614116,2790.672819,2872.532839,2879.379982,2984.396477,3003.813984,3013.314421,3034.882435,3079.390974,3100.691532,3146.153944,3199.338776,3260.126559,3261.568142,3298.69097,3305.133017,3325.071485,3332.174158,3335.889953,3352.302185,3397.740115,3409.802801,3437.227235,3437.827878,3465.905671,3507.800473,3521.061069,3582.44995,3674.020072,3698.82391,3701.239155,3776.649614,3784.783637,3793.341718,3817.033518,3840.615988,3867.477383,3881.224474,3946.660084,3956.577839,3968.078205,3990.366131,3992.553536,4046.768761,4051.372754,4120.759591,4182.148174,4193.196401,4257.78698,4276.583307,4284.310804,4334.733655,4375.034315,4381.135658,4382.925763,4393.802094,4394.631385,4441.643995,4443.805769,4461.27913,4470.866991,4498.315767,4500.055137,4511.174516,4511.427224,4528.56355,4680.533118,4760.597286,4777.52133,4793.399121,4838.808784,4839.868908,4855.11958,4959.508454,4961.81008,5015.53626,5018.897332,5180.22254,5181.791073,5186.150459,5193.081306,5197.45442,5344.472447,5361.879985,5368.280673,5372.995209,5417.066422,5427.036732,5467.492012,5540.275615,5556.495604,5557.855342,5569.776744,5578.511007,5588.559873
h1363,3014.614293,3040.696425,3105.279135,3114.516872,3134.686701,3254.444545,3314.67233,3388.492859,3408.891703,3424.008291,3454.610166,3455.710016,3468.620884,3506.871722,3512.965316,3560.881073,3583.329381,3608.070594,3613.806193,3622.906964,3632.427857,3645.432506,3693.265264,3724.721345,3748.155171,3807.004733,3822.753402,3829.816714,3855.498064,3869.914647,3881.084939,3884.677975,3899.221675,3905.058689,3913.506713,3925.074321,3954.821158,3986.268827,4037.732784,4149.800893,4151.818995,4162.168656,4178.926201,4208.69578,4268.550017,4275.744717,4385.296881,4485.506274,4488.05889,4492.36633,4509.775704,4539.929855,4549.642381,4560.268834,4602.463762,4620.179215,4654.44972,4665.248667,4697.975362,4754.31167,4767.561372,4769.014137,4774.645491,4794.192175,4819.626158,4846.41194,4873.861603,4876.35385,4883.858442,4900.043702,4903.527112,4939.600962,4955.454397,4969.640655,4971.277106,4992.191139,5035.487916,5136.437981,5151.718409,5171.295555,5203.444241,5220.1392,5220.62067,5251.639221,5252.546355,5300.614996,5314.740265,5333.709168,5355.603233,5369.281396,5391.621094,5391.905779,5411.512964,5452.346412,5454.294517,5457.860966,5504.412697,5521.229201,5577.223018
h1364,2853.883484,2875.712271,2880.760129,2934.691471,2952.484346,2964.692764,3014.101446,3039.395112,3110.398581,3151.334148,3164.589987,3165.166585,3220.361858,3256.176373,3368.98563,3412.515628,3416.135675,3484.647262,3572.64661,3590.030384,3604.715396,3666.701648,3706.356758,3711.052125,3715.95158,3740.683942,3798.239694,3809.545656,3815.739319,3868.500958,3889.827787,3930.365181,3938.071135,4010.813745,4017.272072,4029.031719,4179.251803,4209.232299,4231.388514,4260.218756,4264.476577,4269.525758,4270.626419,4315.956031,4348.164101,4350.444312,4367.820258,4369.178932,4390.265451,4440.141643,4492.582815,4511.329274,4530.268681,4584.096644,4628.921266,4634.390303,4641.632749,4712.614071,4712.693962,4733.315915,4806.941667,4809.264481,4835.208443,4837.49787,4880.819722,4912.583791,4933.706753,4949.693346,4974.679106,4978.000103,4980.277133,4995.544244,5019.180626,5036.107162,5054.357865,5115.820904,5164.643396,5230.088015,5269.660907,5297.828042,5409.766687,5455.982793,5497.285558,5549.912324,5557.532072,5561.420876,5603.141482,5628.530156,5652.156422,5703.039497,5714.883242,5750.079499,5785.292034,5805.936493,5808.278882,5844.454931,5846.343446,5862.492374,5878.43635
h1365,3601.514852,3639.476923,3646.878116,3734.541546,3751.00119,3794.955744,3848.118768,3874.556576,3947.476047,3970.341289,3975.495795,3996.682588,4002.448452,4016.772502,4044.564957,4082.81422,4143.318079,4150.659253,4161.58726,4207.369604,4207.906914,4228.816125,4231.795432,4243.437543,4317.161684,4391.707784,4397.270547,4440.583445,4474.419936,4476.339356,4499.37243,4502.859631,4509.796834,4517.117489,4528.373432,4635.233662,4699.208274,4733.44922,4734.889607,4738.065512,4755.178288,4758.846901,4761.878167,4770.138359,4812.943188,4888.446721,4937.65201,4945.994519,4970.778922,4992.809467,5011.002845,5019.045792,5024.935876,5047.746523,5072.654207,5079.087435,5098.519118,5123.651363,5131.073717,5139.045345,5148.654009,5158.425889,5162.696039,5222.09541,5222.989566,5227.400136,5258.222461,5265.057672,5266.194522,5266.650024,5289.194886,5290.046335,5327.795663,5329.493614,5337.243429,5354.226056,5430.979159,5533.162101,5549.490462,5617.133237,5631.361421,5660.826775,5688.592214,5722.040075,5773.776502,5789.332899,5789.49766,5816.030319,5830.279823,5855.074654,5928.45814,6052.460227,6075.748506,6088.931588,6111.795928,6184.718377,6223.78934,6226.516784,6294.792942
h1366,3412.861626,3472.097569,3522.866966,3572.548878,3654.814212,3666.729826,3701.024327,3731.082125,3782.760036,3783.464632,3785.684458,3835.188607,3976.743196,4037.499407,4067.64454,4097.721347,4127.409998,4196.369347,4205.670981,4206.041982,4242.660559,4260.979828,4289.756261,4333.717285,4350.846884,4449.52784,4472.681401,4473.183172,4477.203702,4518.319378,4575.655202,4584.299887,4724.502004,4738.388782,4766.690747,4782.864428,4791.956052,4828.334664,4908.013478,4920.779335,4986.636891,5031.285989,5077.77226,5160.400639,5230.568216,5249.737124,5254.711949,5311.138232,5339.740231,5349.082487,5431.684278,5469.064323,5470.584777,5555.736258,5659.153757,5708.427757,5708.688293,5763.85552,5794.108255,5813.140998,5826.316294,5857.79697,5891.204993,5899.410323,5919.716499,5920.936896,5930.264919,6013.941142,6062.770579,6077.94023,6108.551181,6115.157843,6158.914929,6170.987656,6237.363252,6285.267436,6377.239015,6417.287146,6481.152411,6503.705721,6507.730582,6542.29498,6627.52239,6639.129107,6675.74696,6694.537894,6754.59623,6755.121665,6767.901081,6776.435715,6781.447762,6863.201798,6870.830516,6977.838005,6987.859641,7109.120845,7113.742469,7270.940463,7275.707795
h1367,4875.330536,4882.515461,4884.33597,4884.883328,4959.589544,4977.462121,5011.208185,5024.668529,5061.67666,5163.829255,5191.794709,5198.961078,5235.720345,5248.537721,5261.098621,5284.38874,5301.295799,5313.556284,5429.644163,5450.350746,5491.847721,5504.222189,5514.239272,5529.514497,5540.365389,5548.459548,5590.28835,5606.9731,5632.84504,5642.584789,5648.058916,5669.104855,5691.51094,5695.63727,5729.857976,5815.058949,5841.488539,5928.469788,5938.096978,5989.997874,5991.319613,6137.196621,6168.406766,6184.988845,6196.624973,6259.12387,6281.062372,6350.9945,6361.026167,6400.784446,6490.77122,6536.823359,6555.398947,6566.995882,6601.846188,6623.97696,6677.773338,6679.637469,6717.86798,6720.725295,6819.476386,6825.124916,6832.661085,6923.494092,6957.546599,6965.179769,6985.357089,7006.634503,7012.501146,7028.600925,7072.252478,7133.014306,7136.997001,7141.221077,7182.479272,7212.273924,7271.170933,7319.810464,7430.586226,7452.273942,7514.188329,7552.255294,7593.291839,7602.038678,7608.966032,7670.28569,7710.902114,7749.714925,7796.508579,7845.380334,7880.734006,8167.080542,8255.263664,8325.656742,8456.351812,8571.145886,8669.88765,8769.882807,8804.645327
h1368,4074.981334,4141.369341,4146.847761,4162.574565,4198.354527,4218.819015,4249.70127,4259.927393,4276.575394,4280.664067,4313.906263,4334.579788,4417.779221,4428.355261,4433.810985,4533.2006,4602.286356,4705.711377,4748.635698,4789.586303,4815.21776,4853.10215,4855.915993,4870.679101,4893.285903,4955.369045,4980.187937,5020.318161,5087.955288,5116.073934,5237.487656,5279.902798,5285.892016,5346.217402,5377.902634,5425.493928,5435.656288,5461.291843,5469.496474,5481.418061,5485.15625,5508.974395,5526.876739,5603.15048,5749.650185,5812.872329,5874.975174,5906.789239,5944.042349,5951.983809,5974.149612,5987.673791,5989.296638,6080.248777,6080.295922,6145.103367,6266.485206,6363.647984,6408.174037,6409.267487,6451.227844,6455.639384,6487.058525,6557.096152,6652.393675,6758.466017,6816.850886,6821.351207,6942.985663,6948.369375,7086.651251,7089.445675,7109.609,7219.642806,7320.606732,7338.750152,7429.862569,7456.597074,7479.140962,7494.286147,7610.623332,7661.495979,7734.533615,7748.929746,7832.213877,7900.124965,7994.310409,8067.634858,8156.129842,8258.583113,8276.816692,8421.326354,8493.818822,8699.464461,8758.678956,8944.449654,8947.525137,8965.353254,9015.367785
h1369,5246.510369,5336.30452,5405.955851,5509.3364,5527.31238,5556.068576,5587.84018,5601.335664,5721.651136,5879.630152,5935.277033,6005.573219,6041.483372,6089.591792,6092.619093,6094.914454,6113.553964,6199.510349,6215.072864,6306.66828,6311.212622,6322.351078,6324.072127,6333.169627,6467.566675,6484.438762,6533.066871,6547.343178,6550.635122,6573.412926,6823.939078,6873.681465,6898.999861,6916.031602,6932.890394,6941.66107,7062.026977,7082.899985,7123.254197,7212.433588,7231.999918,7265.467959,7277.432348,7310.218124,7378.726993,7425.722054,7455.711921,7477.497005,7548.757348,7550.013281,7577.193305,7683.23261,7731.5672,7859.987095,7930.642901,8068.897758,8070.371217,8129.406011,8159.344017,8172.881721,8245.393064,8295.514241,8381.5876,8436.924287,8443.795874,8464.702279,8528.039331,8545.56708,8553.381858,8579.111866,8659.157132,8711.609561,8729.570434,8734.894732,8822.647831,8837.769664,8961.441083,9075.649158,9116.390314,9129.282626,9145.337679,9253.585936,9284.04289,9329.697029,9337.754517,9565.987392,9580.593054,9624.624404,9779.908197,9801.590639,10193.89317,10370.23644,10438.49614,10613.80101,10658.15042,10719.02597,10761.32225,10773.61787,10780.60371
h1370,8085.014849,8148.486297,8337.450337,8347.324338,8361.686188,8428.876954,8446.843267,8498.997028,8514.140824,8531.154374,8562.310311,8580.495411,8703.24497,8733.393295,8737.629961,8756.176547,8833.188412,8860.018533,8894.323623,8903.857149,8923.097346,8932.098317,8995.544509,9100.377687,9187.33828,9233.527081,9326.394842,9356.410224,9370.060374,9392.726689,9417.343029,9425.30061,9482.093157,9508.644708,9529.793506,9585.335489,9626.605962,9629.009786,9638.485469,9649.231586,9687.292065,9688.267289,9700.556518,9745.539369,9766.886559,9803.513105,9806.830677,9847.044895,9869.55315,9953.995635,9957.332146,9986.829121,10030.00077,10071.58576,10075.41341,10118.68014,10148.69716,10172.05061,10184.30507,10191.42818,10235.35532,10249.30116,10263.01046,10383.357,10440.95952,10518.41734,10535.77941,10553.02502,10576.06994,10797.79884,10866.64397,10896.55563,10925.5443,10979.27178,11010.30653,11041.79704,11048.87334,11193.6851,11216.65685,11292.82715,11311.13035,11346.15654,11369.69651,11401.05977,11419.86101,11445.44492,11496.06638,11747.94022,11777.3357,11860.53946,11908.17494,11911.29223,11991.53495,12057.81099,12070.64136,12142.92084,12241.05132,12349.84744,12420.62025
h1371,9031.937841,9071.550307,9128.960533,9185.334147,9370.355159,9572.813634,9666.008348,9972.689646,10134.31235,10158.65088,10280.83344,10370.07294,10513.49403,10524.68506,10533.6402,10602.83814,10624.56188,10637.1239,10700.86815,10797.50784,10809.27689,10816.17384,10904.76058,10939.85573,11065.96002,11093.26812,11105.88788,11129.46594,11158.39638,11176.29645,11312.8758,11380.67768,11388.2874,11446.82343,11482.17275,11533.42487,11563.63659,11631.68107,11757.15374,11821.70119,11862.09673,11877.95436,11974.87967,11976.56751,11979.9731,11998.92781,12132.69021,12141.86491,12161.49279,12195.51247,12228.80795,12229.64304,12232.11992,12254.01314,12258.65712,12271.30981,12281.53652,12282.82381,12337.65095,12401.2783,12483.23112,12899.51223,12968.7087,12974.4352,13026.04573,13067.59146,13165.59294,13180.52272,13190.73031,13227.36645,13230.01876,13244.9469,13271.37062,13280.98986,13291.38312,13321.12787,13347.90393,13348.97217,13354.44936,13359.98458,13372.87668,13386.81681,13431.92644,13593.00073,13641.35618,13676.56306,13710.4664,13744.94783,13789.47847,13809.04093,13812.98689,13823.88476,13824.06263,13837.63203,13839.1528,13913.57117,13926.40296,13948.16999,14033.47578
h1372,8778.123953,8832.816396,9578.18877,9612.485066,9699.895372,9776.932739,9847.83603,10134.62284,10157.53748,10195.33138,10337.43426,10359.75107,10507.39293,10539.18039,10612.7962,10704.11695,10704.59991,10711.3545,10983.58406,11032.5774,11349.33393,11373.6882,11374.64456,11627.99444,11795.83438,12104.96879,12108.52144,12397.31175,12463.08213,12500.48936,12615.54161,12630.26521,12635.14202,12791.97355,12953.19513,13007.65947,13068.45582,13287.86408,13339.94028,13417.93278,13438.93364,13441.16576,13666.73081,13909.12255,14029.17629,14037.15376,14181.16761,14214.2609,14231.64262,14257.29552,14363.57494,14369.63318,14405.75021,14406.98901,14473.31653,14521.86083,14590.74985,14616.30818,14634.61478,14651.37344,14756.20956,14819.01143,14831.24071,14868.0026,14883.73236,14920.37155,14933.06401,14948.82619,15038.40039,15040.91207,15124.27494,15317.19361,15338.06667,15376.8668,15385.9556,15388.21099,15452.2928,15470.56788,15564.82807,15686.46083,15892.50007,15892.98241,15903.4724,15961.91033,15973.21178,15975.09282,16118.02964,16158.02081,16159.06977,16192.49986,16334.90199,16390.64379,16435.61684,16541.62374,16906.73804,16932.24253,16959.42705,16982.1661,16983.72767
h1373,10069.91394,10125.92864,10136.46239,10254.31143,10270.39685,10348.47414,10571.37542,10585.38672,10733.88984,10741.90775,10845.08017,10861.12478,11003.07142,11159.81341,11237.56245,11321.30148,11580.83648,11619.23579,11715.76668,11725.75179,11742.04939,11827.12742,11831.3862,11927.01352,12008.55087,12069.38993,12272.66669,12459.82753,12559.6284,12578.52261,12589.33994,12820.83878,12973.01792,13283.76099,13311.49835,13312.62425,13432.45378,13434.33582,13461.1181,13621.70649,14018.92754,14097.17474,14151.6023,14212.20894,14259.99085,14317.1552,14352.44355,14383.99436,14920.63856,15127.33165,15285.65825,15345.11326,15397.69678,15400.2903,15487.89443,15539.32104,15544.6982,15558.62492,15582.36929,15600.21172,15708.85349,15718.34149,15754.2365,15768.09136,15810.91154,15849.46855,15987.50608,15989.66977,16270.90754,16275.45714,16294.09022,16310.6896,16378.24613,16403.25979,16530.70432,16543.20012,16565.26705,16592.32246,16632.30699,16635.44964,16672.81375,16692.42288,16745.18999,16802.89659,16951.609,16994.43952,16997.25574,17108.75669,17215.12758,17378.1017,17603.51215,17627.51959,17636.85816,17652.9737,17655.68787,17664.68984,17664.97051,17695.95993,17726.17709
h1374,9663.76467,9941.606818,10174.03143,10276.32936,10691.97702,10738.8257,11403.49478,11431.27165,11471.21998,11619.85393,11740.60673,11778.49754,11789.88122,11797.79047,12000.46355,12069.27265,12114.1596,12372.39513,12428.94769,12505.01132,12518.53134,12558.28855,12577.31065,12667.13586,12760.99693,12849.06013,12891.94957,12931.56239,12944.12659,12963.79736,12977.88807,12999.83399,13125.62626,13131.353,13133.13967,13133.37705,13219.7152,13270.31031,13347.59657,13352.57184,13402.26812,13485.09398,13514.86903,13551.78062,13649.4075,13716.6747,13727.70192,13813.58534,13899.64674,13918.87142,14042.00334,14209.54851,14378.24045,14386.9444,14417.33269,14432.01299,14559.92437,14629.07545,14648.13241,14676.43348,14820.02945,14866.41734,14879.86985,14937.40532,15195.17372,15236.29792,15247.39313,15370.13542,15490.92286,15501.50552,15573.1412,15774.77403,15795.18403,15860.66379,15888.4962,15914.55956,15937.93826,15950.64563,16159.14651,16225.57944,16280.92354,16320.20188,16373.19045,16609.45795,16725.68916,16831.31714,16981.69868,16996.0529,17024.09543,17186.6836,17353.57033,17762.10957,18089.57138,18112.62648,18157.91361,18203.04211,18472.93775,18561.78906,18638.6896
h1375,7489.113273,7845.35942,8144.711504,8191.923796,8781.584202,8963.752931,9017.212928,9144.851179,9147.649016,9232.455938,9254.178114,9260.97649,9584.943136,9702.882336,9733.870161,9914.448108,10083.56632,10129.79186,10346.79951,10512.55569,10875.37134,11280.79619,11295.05813,11303.1432,11336.17289,11389.95328,11421.0747,11465.20722,11572.68203,11714.01191,11717.66898,11775.88851,11905.14321,12001.51574,12078.04403,12170.30479,12273.47538,12383.03227,12491.35636,12612.4801,12736.32665,12744.10483,12810.33039,12935.63194,13025.78478,13253.6173,13306.56501,13344.60063,13374.09956,13439.45809,13632.14643,13636.82006,13686.67704,13723.59652,13743.56162,13869.7948,13981.20631,13981.25624,14011.97415,14016.84441,14082.20915,14161.5984,14173.91029,14211.217,14219.4643,14268.59679,14328.59929,14463.43323,14469.43947,14481.78539,14524.33211,14551.58108,14608.23836,14767.34525,14793.65997,14822.23613,14908.85284,14955.50422,14964.47494,14984.6263,14993.3921,15026.31119,15089.74419,15111.33419,15134.2998,15198.63901,15227.11088,15344.50395,15715.88628,15754.48576,15916.3099,16088.18701,16138.42862,16191.2083,16239.68734,16273.94115,16378.66181,16551.31019,16576.18511
h1376,8617.687585,8945.158109,8979.915373,9145.683862,9277.883468,9306.222609,9306.801684,9524.517894,9604.347935,9604.384694,9617.727004,9656.623617,9672.875694,9682.386105,10008.0094,10094.4067,10240.86493,10266.20793,10303.58132,10338.24957,10522.8018,10688.44846,10693.04963,10724.10162,10807.84965,10961.66358,11269.46738,11482.07316,11655.26602,11924.07518,11979.77668,12086.17711,12163.39903,12171.32092,12207.46299,12282.16105,12356.62594,12421.29898,12614.51528,12765.39178,12767.839,12776.38163,12815.12944,12947.27228,12982.50086,13039.30597,13040.70173,13260.40319,13268.48133,13331.99893,13505.87008,13516.77503,13527.72296,13548.84224,13584.21232,13724.89259,13764.43825,14111.51688,14116.7398,14188.51825,14194.77545,14214.03927,14259.15514,14265.05689,14303.43929,14321.07686,14325.1666,14354.0787,14446.27206,14643.35255,14729.80532,14788.51216,14804.33366,14812.81841,14821.4842,14880.22836,14950.26614,15089.2818,15206.10285,15314.54165,15363.14548,15429.93043,15579.36803,15707.17524,15709.60765,15865.13229,16005.18832,16042.82366,16079.74591,16149.82962,16222.21247,16265.22742,16275.59004,16337.74101,16367.48932,16466.61279,16482.95587,16505.44822,16542.91728
h1377,7125.418424,7179.107348,7227.100777,7243.030009,7254.689082,7566.574713,8183.102642,8229.986347,8285.715894,8302.777906,8355.731483,8398.553633,8483.178603,8915.39677,9077.993036,9278.139956,9326.688888,9514.805656,9571.766229,9690.872874,9821.070722,9884.737548,9925.796344,9958.828003,9987.142552,10253.68141,10296.769,10342.59113,10401.26835,10540.27663,10544.77556,10767.79215,10771.50644,10879.25691,10968.96993,11005.78679,11039.54995,11164.94482,11211.72346,11229.30109,11476.72678,11562.47974,11578.05575,11651.59891,11674.36151,11787.7142,11881.33186,11942.39083,11952.14711,12157.87971,12343.28171,12368.04832,12413.96805,12513.89274,12544.84296,12706.73374,12806.28479,12840.95867,12847.13849,12910.72743,12966.0707,13069.25154,13072.1074,13151.37046,13165.90446,13208.40545,13401.27988,13401.42619,13417.10759,13422.13496,13464.93953,13537.42125,13600.90625,13771.57534,13774.1088,13826.12587,13867.25739,13882.14732,13927.79042,14146.28667,14382.31637,14439.92577,14467.65451,14577.43321,14611.09704,14647.72334,14716.81141,14772.98644,14796.70542,14953.74516,15178.52969,15214.09649,15241.0282,15300.08052,15317.65548,15420.93375,15483.7119,15611.74335,15635.72491
