forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
h2803,38620.06,38911.227,39095.965,39234.938,39347.98,39444.2,39528.562,39604.098,39672.797,39736.03,39794.805,39849.86,39901.766,39950.977,39997.85,40042.688,40085.723,40127.168,40167.188,40205.934,40243.53,40280.094,40315.71,40350.473,40384.453,40417.72,40450.332,40482.344,40513.81,40544.766,40575.26,40605.332,40635.008,40664.33,40693.32,40722.01,40750.43,40778.6,40806.543,40834.285,40861.848,40889.246,40916.504,40943.637,40970.67,40997.617,41024.496,41051.324,41078.117,41104.895,41131.668,41158.465,41185.29,41212.168,41239.113,41266.15,41293.28,41320.54,41347.94,41375.5,41403.242,41431.184,41459.355,41487.773,41516.465,41545.457,41574.777,41604.453,41634.523,41665.02,41695.977,41727.44,41759.453,41792.066,41825.332,41859.312,41894.074,41929.69,41966.254,42003.85,42042.598,42082.617,42124.062,42167.1,42211.934,42258.812,42308.02,42359.926,42414.98,42473.754,42536.99,42605.688,42681.227,42765.59,42861.805,42974.848,43113.82,43298.56,43589.727
h2804,40678.723,40823.617,40915.55,40984.71,41040.965,41088.844,41130.83,41168.418,41202.605,41234.074,41263.32,41290.72,41316.547,41341.035,41364.363,41386.676,41408.094,41428.715,41448.633,41467.914,41486.625,41504.816,41522.543,41539.844,41556.75,41573.305,41589.535,41605.465,41621.125,41636.53,41651.707,41666.668,41681.438,41696.03,41710.457,41724.734,41738.88,41752.895,41766.8,41780.605,41794.32,41807.957,41821.52,41835.023,41848.477,41861.887,41875.26,41888.613,41901.945,41915.27,41928.598,41941.93,41955.28,41968.656,41982.066,41995.516,42009.02,42022.586,42036.22,42049.934,42063.742,42077.645,42091.664,42105.805,42120.086,42134.51,42149.1,42163.87,42178.836,42194.01,42209.418,42225.074,42241.008,42257.234,42273.79,42290.7,42308,42325.723,42343.918,42362.63,42381.91,42401.824,42422.45,42443.867,42466.18,42489.504,42513.992,42539.824,42567.223,42596.47,42627.938,42662.125,42699.715,42741.695,42789.58,42845.832,42914.99,43006.92,43151.82
h2805,41913.055,42061.06,42154.96,42225.6,42283.06,42331.97,42374.848,42413.246,42448.164,42480.31,42510.184,42538.164,42564.55,42589.562,42613.39,42636.18,42658.055,42679.12,42699.465,42719.16,42738.27,42756.855,42774.957,42792.63,42809.9,42826.81,42843.387,42859.66,42875.652,42891.387,42906.89,42922.17,42937.258,42952.164,42966.9,42981.484,42995.93,43010.246,43024.45,43038.55,43052.56,43066.49,43080.344,43094.137,43107.875,43121.574,43135.234,43148.87,43162.492,43176.1,43189.71,43203.332,43216.97,43230.63,43244.33,43258.066,43271.86,43285.715,43299.64,43313.652,43327.75,43341.957,43356.273,43370.72,43385.305,43400.04,43414.94,43430.027,43445.312,43460.812,43476.55,43492.543,43508.816,43525.395,43542.3,43559.574,43577.242,43595.348,43613.934,43633.043,43652.74,43673.082,43694.145,43716.023,43738.812,43762.64,43787.652,43814.035,43842.02,43871.895,43904.04,43938.957,43977.35,44020.234,44069.14,44126.6,44197.242,44291.145,44439.145
h2806,40892.05,41039.656,41133.305,41203.754,41261.062,41309.836,41352.605,41390.9,41425.723,41457.78,41487.574,41515.48,41541.793,41566.742,41590.504,41613.234,41635.05,41656.06,41676.348,41695.99,41715.05,41733.582,41751.64,41769.26,41786.49,41803.35,41819.883,41836.113,41852.062,41867.758,41883.215,41898.457,41913.504,41928.367,41943.062,41957.61,41972.016,41986.297,42000.46,42014.523,42028.496,42042.387,42056.203,42069.957,42083.664,42097.324,42110.95,42124.547,42138.13,42151.703,42165.277,42178.863,42192.46,42206.086,42219.746,42233.45,42247.207,42261.023,42274.914,42288.887,42302.95,42317.113,42331.395,42345.8,42360.344,42375.043,42389.906,42404.95,42420.195,42435.652,42451.348,42467.297,42483.527,42500.06,42516.92,42534.15,42551.77,42569.824,42588.36,42607.418,42627.062,42647.35,42668.36,42690.176,42712.906,42736.668,42761.613,42787.93,42815.836,42845.63,42877.688,42912.51,42950.805,42993.57,43042.348,43099.652,43170.1,43263.754,43411.36
h2807,39434.832,39733.812,39923.504,40066.203,40182.277,40281.074,40367.703,40445.266,40515.805,40580.74,40641.086,40697.613,40750.914,40801.445,40849.58,40895.613,40939.805,40982.36,41023.457,41063.242,41101.848,41139.387,41175.96,41211.656,41246.547,41280.703,41314.19,41347.062,41379.37,41411.16,41442.473,41473.348,41503.824,41533.93,41563.7,41593.16,41622.34,41651.266,41679.96,41708.445,41736.742,41764.88,41792.867,41820.73,41848.49,41876.156,41903.754,41931.3,41958.812,41986.31,42013.805,42041.316,42068.863,42096.46,42124.13,42151.887,42179.75,42207.74,42235.875,42264.17,42292.656,42321.35,42350.277,42379.457,42408.918,42438.688,42468.793,42499.27,42530.145,42561.457,42593.246,42625.555,42658.426,42691.914,42726.07,42760.96,42796.656,42833.23,42870.77,42909.375,42949.16,42990.258,43032.812,43077.004,43123.04,43171.17,43221.703,43275,43331.53,43391.88,43456.812,43527.35,43604.914,43691.543,43790.34,43906.414,44049.113,44238.805,44537.785
h2808,36334.15,36849.656,37176.73,37422.773,37622.91,37793.26,37942.62,38076.36,38197.99,38309.945,38414,38511.47,38603.367,38690.492,38773.484,38852.863,38929.06,39002.434,39073.29,39141.89,39208.457,39273.184,39336.242,39397.79,39457.95,39516.844,39574.586,39631.26,39686.97,39741.78,39795.77,39849.008,39901.55,39953.46,40004.793,40055.59,40105.902,40155.773,40205.25,40254.363,40303.156,40351.668,40399.926,40447.97,40495.83,40543.535,40591.12,40638.62,40686.055,40733.465,40780.87,40828.31,40875.805,40923.39,40971.1,41018.96,41067,41115.26,41163.77,41212.562,41261.68,41311.152,41361.027,41411.34,41462.137,41513.465,41565.375,41617.92,41671.156,41725.15,41779.96,41835.664,41892.344,41950.082,42008.98,42069.14,42130.684,42193.746,42258.473,42325.04,42393.637,42464.496,42537.867,42614.066,42693.445,42776.438,42863.562,42955.46,43052.93,43156.984,43268.94,43390.57,43524.305,43673.668,43844.016,44044.156,44290.2,44617.27,45132.777
h2809,37553.688,37763.07,37895.918,37995.855,38077.145,38146.336,38207,38261.32,38310.723,38356.2,38398.46,38438.05,38475.375,38510.766,38544.473,38576.715,38607.664,38637.47,38666.246,38694.11,38721.15,38747.438,38773.05,38798.047,38822.484,38846.406,38869.86,38892.88,38915.504,38937.77,38959.7,38981.32,39002.664,39023.746,39044.598,39065.23,39085.664,39105.92,39126.016,39145.965,39165.785,39185.49,39205.09,39224.6,39244.043,39263.418,39282.746,39302.04,39321.305,39340.562,39359.816,39379.086,39398.38,39417.707,39437.082,39456.523,39476.035,39495.637,39515.34,39535.16,39555.11,39575.203,39595.46,39615.895,39636.527,39657.375,39678.46,39699.805,39721.426,39743.355,39765.617,39788.246,39811.266,39834.72,39858.64,39883.074,39908.074,39933.688,39959.977,39987.016,40014.88,40043.656,40073.46,40104.41,40136.65,40170.36,40205.746,40243.074,40282.664,40324.926,40370.402,40419.8,40474.12,40534.79,40603.98,40685.27,40785.207,40918.055,41127.438
h2810,36367.54,36603.97,36753.977,36866.82,36958.61,37036.74,37105.242,37166.58,37222.36,37273.707,37321.43,37366.133,37408.28,37448.242,37486.305,37522.71,37557.656,37591.31,37623.805,37655.266,37685.797,37715.484,37744.406,37772.63,37800.223,37827.234,37853.715,37879.71,37905.258,37930.4,37955.16,37979.574,38003.676,38027.48,38051.023,38074.32,38097.395,38120.27,38142.96,38165.484,38187.863,38210.113,38232.246,38254.28,38276.23,38298.11,38319.934,38341.72,38363.477,38385.22,38406.96,38428.715,38450.5,38472.324,38494.207,38516.156,38538.19,38560.324,38582.57,38604.95,38627.477,38650.164,38673.04,38696.113,38719.414,38742.953,38766.76,38790.86,38815.277,38840.04,38865.176,38890.727,38916.72,38943.2,38970.215,38997.805,39026.03,39054.953,39084.64,39115.168,39146.63,39179.13,39212.78,39247.727,39284.133,39322.195,39362.152,39404.3,39449.004,39496.727,39548.074,39603.86,39665.195,39733.695,39811.824,39903.613,40016.457,40166.465,40402.895
h2811,32413.99,32560.996,32654.266,32724.43,32781.504,32830.082,32872.67,32910.812,32945.496,32977.42,33007.094,33034.89,33061.098,33085.94,33109.61,33132.246,33153.973,33174.9,33195.105,33214.668,33233.65,33252.105,33270.09,33287.64,33304.797,33321.59,33338.06,33354.22,33370.105,33385.734,33401.133,33416.312,33431.297,33446.1,33460.74,33475.223,33489.57,33503.793,33517.902,33531.906,33545.824,33559.656,33573.418,33587.117,33600.766,33614.37,33627.94,33641.484,33655.01,33668.53,33682.05,33695.58,33709.12,33722.69,33736.297,33749.945,33763.645,33777.406,33791.242,33805.156,33819.16,33833.27,33847.492,33861.84,33876.324,33890.965,33905.766,33920.75,33935.934,33951.33,33966.957,33982.844,33999.008,34015.473,34032.27,34049.42,34066.973,34084.957,34103.414,34122.4,34141.96,34162.164,34183.09,34204.82,34227.453,34251.12,34275.97,34302.17,34329.97,34359.64,34391.566,34426.254,34464.39,34506.984,34555.562,34612.633,34682.797,34776.066,34923.074
h2812,29265.512,29526.559,29692.184,29816.777,29918.125,30004.387,30080.021,30147.744,30209.336,30266.03,30318.72,30368.078,30414.613,30458.734,30500.76,30540.955,30579.541,30616.697,30652.578,30687.314,30721.023,30753.8,30785.734,30816.898,30847.363,30877.188,30906.426,30935.127,30963.336,30991.092,31018.432,31045.39,31071.998,31098.285,31124.277,31150,31175.479,31200.734,31225.787,31250.658,31275.367,31299.932,31324.37,31348.697,31372.932,31397.09,31421.188,31445.24,31469.262,31493.268,31517.273,31541.297,31565.348,31589.445,31613.604,31637.84,31662.168,31686.605,31711.17,31735.879,31760.75,31785.803,31811.057,31836.535,31862.258,31888.25,31914.537,31941.145,31968.104,31995.443,32023.2,32051.408,32080.11,32109.348,32139.172,32169.637,32200.803,32232.734,32265.512,32299.22,32333.959,32369.84,32406.994,32445.58,32485.777,32527.803,32571.922,32618.457,32667.814,32720.506,32777.2,32838.793,32906.51,32982.15,33068.41,33169.758,33294.35,33459.977,33721.023
h2813,24731.621,25272.969,25616.436,25874.812,26084.982,26263.87,26420.719,26561.16,26688.885,26806.455,26915.725,27018.078,27114.584,27206.076,27293.229,27376.586,27456.602,27533.654,27608.062,27680.1,27750.004,27817.977,27884.197,27948.826,28012.002,28073.852,28134.484,28194.004,28252.502,28310.06,28366.758,28422.662,28477.842,28532.354,28586.256,28639.6,28692.436,28744.807,28796.762,28848.338,28899.578,28950.52,29001.197,29051.648,29101.906,29152.006,29201.977,29251.855,29301.67,29351.453,29401.238,29451.053,29500.93,29550.902,29601.002,29651.26,29701.71,29752.389,29803.33,29854.568,29906.146,29958.1,30010.473,30063.307,30116.652,30170.553,30225.066,30280.244,30336.15,30392.848,30450.406,30508.902,30568.422,30629.057,30690.904,30754.082,30818.71,30884.932,30952.904,31022.807,31094.844,31169.252,31246.305,31326.32,31409.68,31496.832,31588.324,31684.828,31787.184,31896.453,32014.023,32141.748,32282.188,32439.037,32617.926,32828.094,33086.473,33429.938,33971.285
h2814,22712.258,23394.83,23827.898,24153.68,24418.678,24644.232,24842,25019.078,25180.121,25328.363,25466.139,25595.195,25716.875,25832.236,25942.125,26047.229,26148.12,26245.271,26339.092,26429.922,26518.06,26603.766,26687.264,26768.752,26848.408,26926.393,27002.844,27077.89,27151.648,27224.223,27295.71,27366.201,27435.773,27504.508,27572.47,27639.73,27706.35,27772.385,27837.893,27902.924,27967.531,28031.762,28095.66,28159.271,28222.64,28285.81,28348.818,28411.709,28474.52,28537.29,28600.06,28662.871,28725.762,28788.77,28851.938,28915.307,28978.92,29042.818,29107.049,29171.654,29236.688,29302.195,29368.23,29434.848,29502.11,29570.072,29638.805,29708.379,29778.87,29850.355,29922.932,29996.69,30071.736,30148.188,30226.17,30305.828,30387.316,30470.814,30556.52,30644.658,30735.488,30829.307,30926.46,31027.352,31132.455,31242.342,31357.703,31479.385,31608.441,31746.215,31894.457,32055.502,32232.58,32430.348,32655.902,32920.9,33246.68,33679.75,34362.32
h2815,27201.555,27288.191,27343.158,27384.508,27418.143,27446.771,27471.873,27494.348,27514.79,27533.604,27551.092,27567.47,27582.916,27597.559,27611.506,27624.846,27637.65,27649.982,27661.89,27673.42,27684.605,27695.484,27706.082,27716.426,27726.535,27736.434,27746.137,27755.662,27765.023,27774.236,27783.309,27792.256,27801.086,27809.81,27818.438,27826.975,27835.43,27843.81,27852.125,27860.379,27868.58,27876.732,27884.842,27892.916,27900.959,27908.977,27916.975,27924.957,27932.93,27940.896,27948.863,27956.836,27964.818,27972.814,27980.834,27988.877,27996.951,28005.06,28013.213,28021.414,28029.668,28037.982,28046.363,28054.818,28063.355,28071.982,28080.705,28089.537,28098.484,28107.557,28116.77,28126.13,28135.656,28145.36,28155.258,28165.367,28175.71,28186.309,28197.188,28208.373,28219.902,28231.81,28244.14,28256.947,28270.287,28284.234,28298.877,28314.32,28330.701,28348.19,28367.004,28387.445,28409.92,28435.021,28463.65,28497.285,28538.635,28593.602,28680.238
h2816,27084.97,27195.146,27265.049,27317.635,27360.408,27396.814,27428.738,27457.32,27483.314,27507.242,27529.48,27550.312,27569.953,27588.574,27606.31,27623.277,27639.56,27655.244,27670.387,27685.049,27699.275,27713.11,27726.586,27739.74,27752.598,27765.186,27777.525,27789.639,27801.543,27813.258,27824.797,27836.176,27847.406,27858.5,27869.47,27880.326,27891.08,27901.738,27912.312,27922.809,27933.238,27943.605,27953.92,27964.188,27974.416,27984.611,27994.781,28004.934,28015.072,28025.203,28035.336,28045.475,28055.625,28065.795,28075.992,28086.22,28096.488,28106.803,28117.17,28127.598,28138.096,28148.67,28159.328,28170.08,28180.938,28191.908,28203.002,28214.232,28225.61,28237.148,28248.863,28260.77,28272.883,28285.223,28297.81,28310.668,28323.822,28337.299,28351.133,28365.36,28380.021,28395.164,28410.846,28427.13,28444.096,28461.834,28480.453,28500.096,28520.926,28543.164,28567.094,28593.088,28621.67,28653.592,28690,28732.773,28785.36,28855.262,28965.438
h2817,27519.377,27635.803,27709.672,27765.24,27810.441,27848.914,27882.646,27912.85,27940.32,27965.605,27989.105,28011.12,28031.873,28051.55,28070.295,28088.223,28105.432,28122.002,28138.006,28153.498,28168.531,28183.15,28197.393,28211.293,28224.879,28238.182,28251.22,28264.021,28276.604,28288.982,28301.176,28313.2,28325.066,28336.79,28348.383,28359.855,28371.219,28382.48,28393.654,28404.748,28415.768,28426.723,28437.623,28448.473,28459.281,28470.057,28480.803,28491.531,28502.244,28512.951,28523.658,28534.371,28545.098,28555.846,28566.621,28577.43,28588.28,28599.18,28610.135,28621.154,28632.248,28643.42,28654.684,28666.047,28677.52,28689.113,28700.836,28712.703,28724.727,28736.92,28749.299,28761.88,28774.682,28787.72,28801.023,28814.61,28828.51,28842.752,28857.371,28872.404,28887.896,28903.9,28920.47,28937.68,28955.607,28974.352,28994.027,29014.783,29036.797,29060.297,29085.582,29113.05,29143.256,29176.988,29215.46,29260.662,29316.23,29390.1,29506.525
h2818,29005.777,29134.916,29216.852,29278.488,29328.625,29371.299,29408.715,29442.219,29472.688,29500.734,29526.8,29551.217,29574.238,29596.064,29616.855,29636.74,29655.828,29674.209,29691.959,29709.145,29725.82,29742.035,29757.832,29773.25,29788.32,29803.074,29817.54,29831.736,29845.691,29859.422,29872.947,29886.285,29899.447,29912.451,29925.31,29938.035,29950.639,29963.133,29975.527,29987.83,30000.053,30012.205,30024.295,30036.33,30048.32,30060.271,30072.191,30084.09,30095.975,30107.85,30119.727,30131.61,30143.508,30155.43,30167.38,30179.37,30191.404,30203.494,30215.646,30227.87,30240.174,30252.566,30265.06,30277.664,30290.39,30303.248,30316.252,30329.416,30342.752,30356.277,30370.008,30383.963,30398.16,30412.625,30427.379,30442.45,30457.867,30473.664,30489.88,30506.555,30523.74,30541.49,30559.871,30578.959,30598.846,30619.635,30641.46,30664.482,30688.898,30714.967,30743.012,30773.482,30806.984,30844.4,30887.074,30937.21,30998.848,31080.783,31209.922
h2819,30791.21,30879.248,30935.105,30977.123,31011.303,31040.395,31065.902,31088.742,31109.514,31128.633,31146.404,31163.049,31178.744,31193.623,31207.797,31221.352,31234.365,31246.896,31258.996,31270.71,31282.08,31293.135,31303.902,31314.414,31324.688,31334.746,31344.607,31354.285,31363.799,31373.16,31382.38,31391.473,31400.445,31409.31,31418.076,31426.752,31435.344,31443.861,31452.31,31460.697,31469.031,31477.314,31485.557,31493.762,31501.936,31510.082,31518.209,31526.32,31534.422,31542.518,31550.613,31558.715,31566.826,31574.953,31583.102,31591.275,31599.479,31607.72,31616.006,31624.338,31632.727,31641.176,31649.691,31658.285,31666.959,31675.725,31684.59,31693.564,31702.656,31711.877,31721.236,31730.75,31740.43,31750.291,31760.348,31770.623,31781.133,31791.902,31802.957,31814.324,31826.04,31838.14,31850.672,31863.684,31877.24,31891.414,31906.293,31921.986,31938.633,31956.402,31975.523,31996.295,32019.133,32044.64,32073.732,32107.912,32149.932,32205.79,32293.826
h2820,32358.078,32432.932,32480.422,32516.148,32545.209,32569.943,32591.633,32611.05,32628.71,32644.969,32660.076,32674.23,32687.574,32700.225,32712.275,32723.8,32734.865,32745.52,32755.809,32765.77,32775.434,32784.832,32793.99,32802.926,32811.66,32820.215,32828.598,32836.83,32844.914,32852.875,32860.715,32868.445,32876.074,32883.61,32891.062,32898.44,32905.746,32912.99,32920.17,32927.3,32934.387,32941.43,32948.438,32955.414,32962.363,32969.29,32976.2,32983.098,32989.984,32996.867,33003.754,33010.64,33017.54,33024.445,33031.375,33038.324,33045.3,33052.31,33059.35,33066.434,33073.566,33080.75,33087.992,33095.297,33102.676,33110.13,33117.664,33125.293,33133.023,33140.863,33148.824,33156.91,33165.14,33173.523,33182.08,33190.812,33199.75,33208.906,33218.305,33227.97,33237.93,33248.22,33258.87,33269.938,33281.465,33293.51,33306.164,33319.508,33333.66,33348.77,33365.027,33382.688,33402.105,33423.793,33448.527,33477.59,33513.316,33560.81,33635.66
h2821,33635.492,33731.863,33793.008,33839.004,33876.418,33908.26,33936.184,33961.188,33983.926,34004.855,34024.305,34042.527,34059.707,34075.996,34091.508,34106.348,34120.594,34134.31,34147.555,34160.38,34172.824,34184.926,34196.715,34208.22,34219.465,34230.477,34241.27,34251.867,34262.28,34272.527,34282.62,34292.57,34302.395,34312.098,34321.695,34331.19,34340.598,34349.92,34359.168,34368.35,34377.473,34386.54,34395.562,34404.543,34413.492,34422.41,34431.305,34440.184,34449.055,34457.914,34466.777,34475.645,34484.523,34493.42,34502.34,34511.285,34520.27,34529.29,34538.36,34547.48,34556.66,34565.91,34575.234,34584.64,34594.137,34603.73,34613.438,34623.258,34633.21,34643.305,34653.55,34663.965,34674.562,34685.355,34696.363,34707.613,34719.117,34730.906,34743.008,34755.45,34768.273,34781.52,34795.24,34809.48,34824.32,34839.836,34856.125,34873.305,34891.523,34910.977,34931.906,34954.645,34979.645,35007.566,35039.414,35076.83,35122.824,35183.97,35280.34
h2822,34335.48,34458.605,34536.723,34595.492,34643.293,34683.977,34719.652,34751.594,34780.645,34807.387,34832.24,34855.516,34877.465,34898.277,34918.098,34937.06,34955.258,34972.78,34989.703,35006.09,35021.99,35037.45,35052.508,35067.207,35081.58,35095.645,35109.434,35122.973,35136.277,35149.367,35162.266,35174.98,35187.53,35199.926,35212.188,35224.32,35236.336,35248.25,35260.066,35271.797,35283.45,35295.035,35306.562,35318.04,35329.47,35340.863,35352.227,35363.574,35374.902,35386.227,35397.547,35408.88,35420.223,35431.59,35442.984,35454.414,35465.89,35477.414,35489,35500.656,35512.387,35524.203,35536.113,35548.133,35560.266,35572.523,35584.92,35597.473,35610.188,35623.082,35636.176,35649.48,35663.016,35676.805,35690.875,35705.242,35719.94,35735.004,35750.465,35766.363,35782.746,35799.67,35817.195,35835.395,35854.35,35874.176,35894.984,35916.934,35940.215,35965.066,35991.81,36020.855,36052.797,36088.473,36129.16,36176.96,36235.727,36313.848,36436.973
h2823,34260.44,34439.77,34553.55,34639.14,34708.76,34768.02,34819.98,34866.504,34908.812,34947.758,34983.957,35017.863,35049.832,35080.14,35109.01,35136.625,35163.13,35188.656,35213.305,35237.168,35260.324,35282.84,35304.777,35326.188,35347.113,35367.6,35387.688,35407.406,35426.785,35445.85,35464.633,35483.152,35501.43,35519.49,35537.344,35555.016,35572.52,35589.867,35607.08,35624.164,35641.137,35658.01,35674.8,35691.51,35708.16,35724.758,35741.312,35757.832,35774.336,35790.83,35807.32,35823.82,35840.344,35856.9,35873.492,35890.14,35906.855,35923.64,35940.516,35957.492,35974.58,35991.79,36009.137,36026.64,36044.31,36062.164,36080.223,36098.504,36117.023,36135.805,36154.87,36174.25,36193.965,36214.05,36234.54,36255.47,36276.875,36298.812,36321.332,36344.49,36368.35,36393,36418.523,36445.03,36472.645,36501.516,36531.82,36563.79,36597.695,36633.895,36672.84,36715.152,36761.676,36813.633,36872.89,36942.516,37028.105,37141.883,37321.21
h2824,36192.31,36351.68,36452.793,36528.86,36590.734,36643.4,36689.574,36730.918,36768.52,36803.133,36835.3,36865.434,36893.844,36920.78,36946.438,36970.977,36994.535,37017.22,37039.125,37060.332,37080.91,37100.92,37120.418,37139.445,37158.043,37176.25,37194.1,37211.625,37228.844,37245.79,37262.48,37278.94,37295.184,37311.234,37327.1,37342.805,37358.36,37373.777,37389.074,37404.258,37419.344,37434.34,37449.258,37464.113,37478.906,37493.656,37508.367,37523.05,37537.72,37552.375,37567.03,37581.695,37596.38,37611.09,37625.84,37640.637,37655.49,37670.41,37685.406,37700.49,37715.676,37730.97,37746.387,37761.94,37777.645,37793.516,37809.562,37825.81,37842.266,37858.957,37875.902,37893.125,37910.65,37928.496,37946.707,37965.305,37984.332,38003.83,38023.836,38044.418,38065.625,38087.53,38110.215,38133.77,38158.31,38183.97,38210.902,38239.312,38269.445,38301.617,38336.227,38373.83,38415.176,38461.35,38514.016,38575.887,38651.953,38753.07,38912.44
h2825,38216.957,38356.86,38445.62,38512.395,38566.707,38612.938,38653.473,38689.766,38722.773,38753.156,38781.395,38807.848,38832.785,38856.43,38878.953,38900.496,38921.176,38941.086,38960.316,38978.934,38996.996,39014.562,39031.676,39048.38,39064.707,39080.688,39096.36,39111.742,39126.86,39141.734,39156.387,39170.832,39185.094,39199.18,39213.11,39226.895,39240.55,39254.086,39267.51,39280.84,39294.082,39307.246,39320.344,39333.38,39346.367,39359.316,39372.23,39385.12,39397.992,39410.86,39423.727,39436.598,39449.49,39462.402,39475.35,39488.34,39501.375,39514.473,39527.637,39540.88,39554.207,39567.633,39581.168,39594.824,39608.61,39622.54,39636.625,39650.887,39665.332,39679.984,39694.86,39709.977,39725.36,39741.03,39757.01,39773.34,39790.043,39807.156,39824.723,39842.785,39861.402,39880.633,39900.543,39921.223,39942.766,39965.29,39988.934,40013.87,40040.324,40068.562,40098.945,40131.953,40168.246,40208.78,40255.01,40309.324,40376.098,40464.86,40604.758
h2826,40227.1,40348.383,40425.33,40483.215,40530.3,40570.375,40605.516,40636.98,40665.594,40691.934,40716.414,40739.344,40760.965,40781.46,40800.99,40819.664,40837.59,40854.85,40871.52,40887.66,40903.32,40918.547,40933.383,40947.863,40962.016,40975.875,40989.457,41002.793,41015.9,41028.793,41041.496,41054.02,41066.383,41078.594,41090.668,41102.62,41114.457,41126.19,41137.83,41149.383,41160.863,41172.277,41183.63,41194.934,41206.19,41217.418,41228.613,41239.785,41250.945,41262.098,41273.254,41284.414,41295.586,41306.78,41318.008,41329.266,41340.57,41351.92,41363.336,41374.812,41386.37,41398.008,41409.742,41421.58,41433.53,41445.605,41457.816,41470.18,41482.703,41495.406,41508.3,41521.406,41534.742,41548.324,41562.18,41576.336,41590.812,41605.65,41620.88,41636.54,41652.676,41669.348,41686.61,41704.535,41723.21,41742.734,41763.234,41784.855,41807.785,41832.266,41858.605,41887.22,41918.684,41953.82,41993.9,42040.984,42098.87,42175.816,42297.098
h2827,40691.516,40883.086,41004.633,41096.066,41170.44,41233.746,41289.254,41338.953,41384.152,41425.758,41464.426,41500.645,41534.797,41567.176,41598.016,41627.516,41655.832,41683.098,41709.43,41734.92,41759.66,41783.71,41807.15,41830.02,41852.375,41874.26,41895.72,41916.78,41937.48,41957.85,41977.914,41997.7,42017.227,42036.516,42055.59,42074.47,42093.164,42111.7,42130.086,42148.336,42166.47,42184.496,42202.43,42220.285,42238.07,42255.797,42273.48,42291.133,42308.76,42326.38,42343.996,42361.625,42379.273,42396.96,42414.688,42432.473,42450.33,42468.26,42486.29,42504.42,42522.67,42541.06,42559.59,42578.29,42597.164,42616.242,42635.53,42655.06,42674.84,42694.906,42715.273,42735.977,42757.04,42778.496,42800.383,42822.74,42845.61,42869.043,42893.098,42917.836,42943.33,42969.66,42996.926,43025.242,43054.742,43085.582,43117.96,43152.11,43188.332,43227,43268.605,43313.805,43363.504,43419.008,43482.312,43556.688,43648.12,43769.668,43961.24
h2828,41900.35,42030.543,42113.15,42175.29,42225.832,42268.855,42306.58,42340.35,42371.07,42399.348,42425.625,42450.242,42473.453,42495.457,42516.414,42536.465,42555.707,42574.24,42592.133,42609.457,42626.27,42642.617,42658.543,42674.086,42689.28,42704.156,42718.74,42733.05,42747.12,42760.965,42774.598,42788.043,42801.316,42814.426,42827.387,42840.22,42852.926,42865.52,42878.016,42890.418,42902.742,42914.992,42927.18,42939.316,42951.402,42963.45,42975.47,42987.465,42999.445,43011.418,43023.39,43035.37,43047.367,43059.387,43071.434,43083.52,43095.656,43107.844,43120.094,43132.418,43144.82,43157.316,43169.91,43182.617,43195.45,43208.41,43221.52,43234.793,43248.24,43261.87,43275.715,43289.785,43304.098,43318.68,43333.555,43348.75,43364.293,43380.22,43396.566,43413.38,43430.703,43448.598,43467.13,43486.37,43506.42,43527.38,43549.383,43572.594,43597.21,43623.49,43651.766,43682.48,43716.258,43753.98,43797.004,43847.547,43909.688,43992.293,44122.484
h2829,41359.09,41516.383,41616.18,41691.254,41752.32,41804.297,41849.87,41890.676,41927.79,41961.95,41993.7,42023.438,42051.477,42078.062,42103.383,42127.605,42150.855,42173.242,42194.863,42215.793,42236.105,42255.855,42275.094,42293.875,42312.23,42330.2,42347.816,42365.113,42382.11,42398.832,42415.305,42431.55,42447.582,42463.42,42479.082,42494.582,42509.934,42525.152,42540.246,42555.234,42570.12,42584.92,42599.65,42614.305,42628.91,42643.465,42657.984,42672.477,42686.953,42701.418,42715.883,42730.355,42744.848,42759.367,42773.926,42788.527,42803.188,42817.91,42832.71,42847.6,42862.586,42877.684,42892.9,42908.25,42923.75,42939.414,42955.25,42971.285,42987.527,43004,43020.727,43037.723,43055.016,43072.633,43090.605,43108.96,43127.74,43146.98,43166.73,43187.043,43207.973,43229.594,43251.98,43275.23,43299.45,43324.773,43351.355,43379.4,43409.137,43440.887,43475.047,43512.156,43552.965,43598.54,43650.516,43711.582,43786.656,43886.453,44043.742
