forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
h27,33535.92,34729.973,35487.562,36057.465,36521.04,36915.613,37261.58,37571.348,37853.07,38112.395,38353.41,38579.176,38792.04,38993.844,39186.074,39369.938,39546.43,39716.387,39880.508,40039.402,40193.586,40343.516,40489.58,40632.133,40771.48,40907.902,41041.64,41172.92,41301.953,41428.91,41553.965,41677.277,41798.984,41919.223,42038.117,42155.777,42272.316,42387.832,42502.43,42616.19,42729.21,42841.574,42953.35,43064.633,43175.49,43285.992,43396.215,43506.23,43616.11,43725.918,43835.727,43945.6,44055.617,44165.844,44276.348,44387.2,44498.48,44610.26,44722.62,44835.64,44949.406,45064,45179.52,45296.06,45413.72,45532.61,45652.848,45774.56,45897.867,46022.926,46149.883,46278.91,46410.195,46543.934,46680.355,46819.703,46962.254,47108.32,47258.246,47412.434,47571.33,47735.45,47905.402,48081.895,48265.758,48457.992,48659.797,48872.66,49098.42,49339.44,49598.766,49880.49,50190.258,50536.223,50930.797,51394.367,51964.273,52721.86,53915.914
h28,35786.426,36936.355,37665.953,38214.797,38661.242,39041.234,39374.414,39672.74,39944.05,40193.797,40425.906,40643.33,40848.324,41042.67,41227.8,41404.87,41574.844,41738.516,41896.574,42049.598,42198.086,42342.473,42483.14,42620.426,42754.625,42886.004,43014.805,43141.234,43265.496,43387.76,43508.2,43626.953,43744.164,43859.96,43974.457,44087.77,44200.004,44311.254,44421.613,44531.176,44640.02,44748.227,44855.88,44963.047,45069.805,45176.223,45282.375,45388.33,45494.145,45599.895,45705.645,45811.46,45917.414,46023.562,46129.984,46236.742,46343.91,46451.562,46559.77,46668.613,46778.176,46888.535,46999.785,47112.016,47225.332,47339.83,47455.625,47572.836,47691.59,47812.027,47934.293,48058.555,48184.984,48313.785,48445.164,48579.363,48716.65,48857.316,49001.703,49150.19,49303.215,49461.273,49624.945,49794.918,49971.984,50157.113,50351.465,50556.46,50773.883,51005.992,51255.74,51527.05,51825.375,52158.555,52538.547,52984.992,53533.836,54263.43,55413.363
h29,34294.098,35475.42,36224.938,36788.766,37247.4,37637.766,37980.043,38286.51,38565.23,38821.793,39060.242,39283.598,39494.19,39693.848,39884.027,40065.934,40240.543,40408.688,40571.06,40728.26,40880.8,41029.13,41173.64,41314.67,41452.535,41587.5,41719.816,41849.7,41977.35,42102.957,42226.68,42348.676,42469.09,42588.047,42705.668,42822.08,42937.37,43051.66,43165.035,43277.586,43389.4,43500.562,43611.152,43721.246,43830.918,43940.246,44049.293,44158.137,44266.844,44375.48,44484.12,44592.824,44701.668,44810.72,44920.043,45029.72,45139.812,45250.402,45361.562,45473.38,45585.93,45699.305,45813.59,45928.887,46045.293,46162.918,46281.875,46402.285,46524.28,46648.008,46773.61,46901.266,47031.15,47163.46,47298.43,47436.29,47577.324,47721.832,47870.16,48022.703,48179.902,48342.277,48510.42,48685.03,48866.934,49057.117,49256.773,49467.367,49690.723,49929.17,50185.734,50464.453,50770.92,51113.195,51503.566,51962.195,52526.027,53275.54,54456.867
h30,35845.797,37028.8,37779.38,38344.008,38803.293,39194.215,39536.977,39843.88,40122.996,40379.92,40618.707,40842.383,41053.273,41253.21,41443.664,41625.83,41800.688,41969.066,42131.67,42289.094,42441.85,42590.395,42735.105,42876.34,43014.4,43149.56,43282.06,43412.125,43539.96,43665.746,43789.645,43911.812,44032.395,44151.52,44269.312,44385.887,44501.344,44615.793,44729.33,44842.04,44954.016,45065.336,45176.082,45286.332,45396.16,45505.64,45614.848,45723.844,45832.703,45941.496,46050.29,46159.15,46268.145,46377.35,46486.832,46596.66,46706.91,46817.656,46928.977,47040.953,47153.664,47267.195,47381.65,47497.105,47613.68,47731.47,47850.598,47971.18,48093.348,48217.246,48343.03,48470.863,48600.934,48733.434,48868.594,49006.652,49147.883,49292.598,49441.14,49593.9,49751.32,49913.926,50082.305,50257.164,50439.33,50629.78,50829.72,51040.61,51264.285,51503.07,51759.996,52039.113,52346.016,52688.777,53079.7,53538.984,54103.613,54854.19,56037.195
h31,39510.4,40688.203,41435.48,41997.63,42454.895,42844.098,43185.355,43490.91,43768.797,44024.594,44262.332,44485.023,44694.99,44894.047,45083.664,45265.023,45439.113,45606.758,45768.645,45925.38,46077.465,46225.35,46369.43,46510.043,46647.492,46782.06,46913.977,47043.473,47170.746,47295.977,47419.332,47540.965,47661.016,47779.617,47896.89,48012.953,48127.902,48241.85,48354.887,48467.1,48578.582,48689.414,48799.676,48909.44,49018.785,49127.785,49236.51,49345.027,49453.41,49561.727,49670.04,49778.42,49886.938,49995.664,50104.664,50214.008,50323.773,50434.035,50544.867,50656.348,50768.562,50881.598,50995.547,51110.5,51226.56,51343.832,51462.434,51582.484,51704.117,51827.473,51952.703,52079.977,52209.473,52341.39,52475.957,52613.406,52754.02,52898.098,53045.984,53198.07,53354.805,53516.69,53684.336,53858.426,54039.785,54229.402,54428.46,54638.426,54861.117,55098.855,55354.652,55632.543,55938.094,56279.35,56668.555,57125.82,57687.97,58435.246,59613.05
h32,44811.22,45933.336,46645.285,47180.855,47616.5,47987.3,48312.42,48603.53,48868.28,49111.984,49338.48,49550.645,49750.684,49940.332,50120.98,50293.77,50459.63,50619.344,50773.58,50922.902,51067.797,51208.69,51345.957,51479.92,51610.875,51739.08,51864.758,51988.133,52109.387,52228.7,52346.223,52462.1,52576.48,52689.473,52801.203,52911.777,53021.293,53129.85,53237.543,53344.453,53450.664,53556.258,53661.305,53765.88,53870.055,53973.902,54077.484,54180.875,54284.133,54387.324,54490.516,54593.773,54697.164,54800.746,54904.594,55008.77,55113.344,55218.39,55323.984,55430.195,55537.105,55644.797,55753.355,55862.87,55973.445,56085.176,56198.168,56312.547,56428.426,56545.95,56665.26,56786.516,56909.887,57035.57,57163.773,57294.727,57428.69,57565.957,57706.85,57851.746,58001.07,58155.305,58315.02,58480.88,58653.668,58834.316,59023.965,59224.004,59436.168,59662.664,59906.367,60171.117,60462.227,60787.348,61158.15,61593.793,62129.363,62841.312,63963.43
h33,46863.26,48065.137,48827.688,49401.324,49867.934,50265.094,50613.32,50925.12,51208.688,51469.715,51712.31,51939.55,52153.81,52356.934,52550.426,52735.492,52913.14,53084.21,53249.406,53409.344,53564.54,53715.445,53862.47,54005.957,54146.215,54283.53,54418.145,54550.29,54680.16,54807.953,54933.83,55057.945,55180.453,55301.477,55421.15,55539.58,55656.883,55773.156,55888.504,56003.01,56116.77,56229.867,56342.38,56454.39,56565.973,56677.2,56788.145,56898.88,57009.477,57120.004,57230.53,57341.13,57451.867,57562.812,57674.04,57785.62,57897.63,58010.14,58123.24,58237,58351.508,58466.85,58583.13,58700.43,58818.863,58938.53,59059.56,59182.062,59306.184,59432.06,59559.848,59689.723,59821.863,59956.48,60093.793,60234.055,60377.54,60524.562,60675.473,60830.668,60990.6,61155.8,61326.867,61504.516,61689.582,61883.074,62086.203,62300.457,62527.7,62770.297,63031.32,63314.89,63626.688,63974.918,64372.074,64838.684,65412.32,66174.875,67376.75
h34,47797.434,48974.914,49721.984,50283.98,50741.117,51130.215,51471.375,51776.844,52054.656,52310.383,52548.055,52770.688,52980.594,53179.598,53369.16,53550.473,53724.516,53892.11,54053.953,54210.645,54362.688,54510.535,54654.574,54795.145,54932.56,55067.086,55198.97,55328.43,55455.668,55580.863,55704.184,55825.785,55945.805,56064.37,56181.613,56297.64,56412.562,56526.477,56639.48,56751.668,56863.117,56973.918,57084.15,57193.883,57303.2,57412.168,57520.863,57629.35,57737.703,57845.99,57954.273,58062.625,58171.113,58279.81,58388.777,58498.094,58607.83,58718.06,58828.86,58940.31,59052.492,59165.5,59279.414,59394.336,59510.363,59627.605,59746.17,59866.19,59987.79,60111.113,60236.31,60363.547,60493.004,60624.89,60759.414,60896.83,61037.402,61181.44,61329.29,61481.332,61638.02,61799.867,61967.46,62141.504,62322.816,62512.38,62711.383,62921.29,63143.92,63381.59,63637.316,63915.13,64220.6,64561.76,64950.86,65407.996,65969.99,66717.06,67894.54
h35,50668.426,51856.08,52609.605,53176.453,53637.543,54030,54374.11,54682.22,54962.43,55220.367,55460.094,55684.645,55896.367,56097.09,56288.293,56471.168,56646.715,56815.758,56979,57137.043,57290.402,57439.527,57584.81,57726.598,57865.2,58000.887,58133.91,58264.49,58392.824,58519.1,58643.49,58766.14,58887.195,59006.79,59125.043,59242.074,59357.99,59472.887,59586.867,59700.02,59812.434,59924.19,60035.375,60146.06,60256.32,60366.23,60475.863,60585.29,60694.58,60803.797,60913.016,61022.305,61131.73,61241.363,61351.273,61461.535,61572.22,61683.402,61795.16,61907.574,62020.727,62134.707,62249.605,62365.52,62482.55,62600.805,62720.4,62841.453,62964.105,63088.492,63214.77,63343.105,63473.684,63606.707,63742.395,63880.996,64022.785,64168.066,64317.19,64470.55,64628.594,64791.836,64960.88,65136.426,65319.3,65510.504,65711.23,65922.945,66147.5,66387.23,66645.164,66925.375,67233.484,67577.59,67970.055,68431.14,68997.99,69751.516,70939.164
h36,54192.9,55377.97,56129.86,56695.473,57155.56,57547.164,57890.527,58197.965,58477.566,58734.94,58974.145,59198.21,59409.473,59609.758,59800.547,59983.023,60158.188,60326.863,60489.754,60647.453,60800.477,60949.277,61094.242,61235.723,61374.023,61509.418,61642.15,61772.445,61900.504,62026.504,62150.62,62273.004,62393.797,62513.13,62631.13,62747.902,62863.566,62978.215,63091.95,63204.855,63317.027,63428.54,63539.48,63649.92,63759.945,63869.617,63979.01,64088.2,64197.25,64306.23,64415.215,64524.266,64633.453,64742.848,64852.52,64962.54,65072.984,65183.92,65295.438,65407.61,65520.516,65634.25,65748.9,65864.56,65981.336,66099.336,66218.664,66339.46,66461.84,66585.96,66711.96,66840.016,66970.31,67103.05,67238.44,67376.74,67518.22,67663.19,67811.984,67965.01,68122.71,68285.6,68454.27,68629.44,68811.92,69002.7,69202.99,69414.25,69638.32,69877.52,70134.9,70414.5,70721.94,71065.3,71456.91,71916.99,72482.61,73234.49,74419.56
h37,58266.39,59415.883,60145.195,60693.83,61140.1,61519.95,61853,62151.207,62422.418,62672.062,62904.086,63121.42,63326.34,63520.613,63705.67,63882.67,64052.58,64216.19,64374.188,64527.152,64675.582,64819.914,64960.527,65097.76,65231.906,65363.234,65491.984,65618.37,65742.58,65864.8,65985.19,66103.9,66221.06,66336.81,66451.266,66564.54,66676.73,66787.94,66898.25,67007.77,67116.57,67224.74,67332.35,67439.48,67546.195,67652.57,67758.68,67864.59,67970.37,68076.08,68181.79,68287.56,68393.48,68499.586,68605.97,68712.68,68819.81,68927.42,69035.586,69144.39,69253.91,69364.23,69475.43,69587.62,69700.89,69815.34,69931.09,70048.26,70166.97,70287.36,70409.58,70533.79,70660.17,70788.92,70920.25,71054.4,71191.63,71332.24,71476.58,71625.01,71777.97,71935.97,72099.58,72269.484,72446.484,72631.55,72825.82,73030.734,73248.07,73480.09,73729.74,74000.95,74299.16,74632.21,75012.055,75458.33,76006.96,76736.28,77885.766
h38,57628.91,58825.027,59583.926,60154.816,60619.19,61014.445,61361.008,61671.312,61953.523,62213.297,62454.73,62680.887,62894.113,63096.27,63288.836,63473.016,63649.812,63820.062,63984.47,64143.637,64298.09,64448.273,64594.594,64737.39,64876.98,65013.637,65147.61,65279.117,65408.37,65535.547,65660.82,65784.34,65906.266,66026.71,66145.805,66263.67,66380.414,66496.13,66610.92,66724.88,66838.1,66950.66,67062.625,67174.1,67285.15,67395.84,67506.26,67616.46,67726.53,67836.52,67946.52,68056.59,68166.8,68277.21,68387.91,68498.95,68610.43,68722.4,68834.95,68948.17,69062.13,69176.92,69292.64,69409.38,69527.25,69646.34,69766.79,69888.71,70012.234,70137.51,70264.69,70393.94,70525.445,70659.414,70796.07,70935.664,71078.46,71224.78,71374.97,71529.414,71688.586,71852.99,72023.24,72200.04,72384.22,72576.78,72778.94,72992.17,73218.32,73459.76,73719.53,74001.74,74312.05,74658.61,75053.87,75518.24,76089.125,76848.02,78044.14
h39,57385.54,58578.145,59334.816,59904.027,60367.04,60761.137,61106.68,61416.074,61697.453,61956.465,62197.19,62422.684,62635.285,62836.848,63028.844,63212.484,63388.766,63558.51,63722.438,63881.137,64035.137,64184.883,64330.77,64473.15,64612.33,64748.586,64882.164,65013.285,65142.156,65268.96,65393.867,65517.027,65638.586,65758.68,65877.43,65994.945,66111.34,66226.73,66341.18,66454.805,66567.69,66679.914,66791.56,66902.7,67013.42,67123.8,67233.88,67343.766,67453.51,67563.19,67672.86,67782.61,67892.484,68002.58,68112.945,68223.67,68334.81,68446.46,68558.68,68671.56,68785.195,68899.65,69015.02,69131.42,69248.945,69367.69,69487.78,69609.34,69732.51,69857.414,69984.22,70113.086,70244.21,70377.79,70514.04,70653.22,70795.6,70941.49,71091.234,71245.234,71403.94,71567.86,71737.61,71913.88,72097.52,72289.52,72491.086,72703.69,72929.18,73169.91,73428.914,73710.3,74019.695,74365.234,74759.336,75222.34,75791.555,76548.23,77740.836
h40,57508.87,58688.367,59436.72,59999.676,60457.598,60847.363,61189.11,61495.1,61773.39,62029.555,62267.633,62490.645,62700.91,62900.258,63090.145,63271.766,63446.11,63613.992,63776.113,63933.07,64085.375,64233.473,64377.758,64518.574,64656.223,64790.98,64923.09,65052.773,65180.227,65305.637,65429.17,65550.98,65671.2,65789.98,65907.414,66023.64,66138.76,66252.875,66366.07,66478.445,66590.086,66701.08,66811.5,66921.42,67030.92,67140.08,67248.96,67357.63,67466.17,67574.64,67683.11,67791.65,67900.33,68009.2,68118.36,68227.87,68337.79,68448.21,68559.195,68670.84,68783.22,68896.414,69010.52,69125.64,69241.87,69359.31,69478.086,69598.31,69720.12,69843.65,69969.06,70096.516,70226.195,70358.305,70493.06,70630.71,70771.53,70915.81,71063.914,71216.22,71373.17,71535.3,71703.18,71877.52,72059.14,72249.03,72448.375,72658.64,72881.66,73119.734,73375.9,73654.19,73960.18,74301.92,74691.69,75149.61,75712.57,76460.92,77640.414
h41,56327.953,57513.812,58266.203,58832.2,59292.59,59684.457,60028.047,60335.69,60615.48,60873.027,61112.39,61336.605,61548.008,61748.43,61939.344,62121.945,62297.227,62466.016,62629.01,62786.816,62939.94,63088.84,63233.906,63375.48,63513.87,63649.355,63782.176,63912.56,64040.703,64166.79,64290.99,64413.453,64534.33,64653.74,64771.816,64888.668,65004.41,65119.133,65232.945,65345.926,65458.17,65569.76,65680.77,65791.29,65901.38,66011.13,66120.6,66229.86,66338.984,66448.04,66557.09,66666.22,66775.48,66884.945,66994.69,67104.78,67215.305,67326.31,67437.91,67550.15,67663.13,67776.94,67891.664,68007.41,68124.26,68242.336,68361.75,68482.625,68605.086,68729.29,68855.375,68983.516,69113.9,69246.72,69382.2,69520.59,69662.17,69807.234,69956.13,70109.26,70267.06,70430.06,70598.85,70774.13,70956.734,71147.65,71348.07,71559.47,71783.68,72023.05,72280.59,72560.38,72868.02,73211.62,73603.484,74063.875,74629.87,75382.26,76568.125
h42,54582.582,55773.543,56529.168,57097.598,57559.97,57953.523,58298.59,58607.56,58888.55,59147.203,59387.598,59612.777,59825.086,60026.37,60218.105,60401.492,60577.527,60747.043,60910.74,61069.223,61223.008,61372.547,61518.234,61660.418,61799.406,61935.473,62068.863,62199.81,62328.5,62455.133,62579.863,62702.855,62824.25,62944.176,63062.758,63180.117,63296.35,63411.57,63525.87,63639.34,63752.066,63864.137,63975.63,64086.62,64197.188,64307.406,64417.344,64527.074,64636.668,64746.19,64855.715,64965.31,65075.04,65184.977,65295.195,65405.76,65516.754,65628.24,65740.31,65853.04,65966.51,66080.81,66196.03,66312.266,66429.625,66548.2,66668.13,66789.52,66912.516,67037.25,67163.88,67292.57,67423.516,67556.914,67692.98,67831.96,67974.15,68119.836,68269.375,68423.16,68581.64,68745.34,68914.85,69090.89,69274.27,69466.01,69667.3,69879.6,70104.78,70345.18,70603.83,70884.83,71193.79,71538.86,71932.414,72394.78,72963.21,73718.836,74909.8
h43,51877.305,53065.086,53818.69,54385.6,54846.74,55239.24,55583.387,55891.527,56171.77,56429.734,56669.484,56894.062,57105.805,57306.55,57497.773,57680.668,57856.234,58025.297,58188.555,58346.613,58499.99,58649.13,58794.426,58936.23,59074.848,59210.55,59343.586,59474.18,59602.53,59728.82,59853.223,59975.883,60096.953,60216.56,60334.83,60451.87,60567.797,60682.707,60796.7,60909.867,61022.293,61134.062,61245.254,61355.95,61466.223,61576.145,61685.793,61795.23,61904.527,62013.76,62122.992,62232.293,62341.73,62451.375,62561.297,62671.57,62782.266,62893.457,63005.227,63117.652,63230.82,63344.812,63459.727,63575.652,63692.695,63810.96,63930.566,64051.637,64174.297,64298.7,64424.99,64553.34,64683.934,64816.97,64952.67,65091.29,65233.094,65378.39,65527.53,65680.91,65838.96,66002.23,66171.29,66346.85,66529.75,66720.97,66921.72,67133.46,67358.04,67597.79,67855.75,68135.99,68444.13,68788.28,69180.78,69641.92,70208.83,70962.44,72150.21
h44,49733.14,50906.227,51650.51,52210.41,52665.844,53053.49,53393.38,53697.707,53974.484,54229.258,54466.043,54687.84,54896.965,55095.227,55284.082,55464.72,55638.113,55805.082,55966.324,56122.426,56273.906,56421.2,56564.7,56704.75,56841.652,56975.676,57107.066,57236.047,57362.81,57487.535,57610.4,57731.543,57851.113,57969.242,58086.047,58201.64,58316.133,58429.62,58542.207,58653.973,58765.008,58875.395,58985.215,59094.54,59203.45,59312.01,59420.3,59528.383,59636.332,59744.21,59852.09,59960.04,60068.125,60176.41,60284.977,60393.883,60503.21,60613.027,60723.414,60834.45,60946.215,61058.8,61172.29,61286.78,61402.38,61519.18,61637.31,61756.88,61878.023,62000.887,62125.613,62252.38,62381.355,62512.746,62646.77,62783.67,62923.723,63067.223,63214.52,63365.996,63522.098,63683.34,63850.312,64023.703,64204.34,64393.195,64591.457,64800.582,65022.383,65259.164,65513.938,65790.71,66095.05,66434.94,66822.58,67278.016,67837.91,68582.195,69755.28
h45,46920.58,48108.867,48862.8,49429.957,49891.293,50283.96,50628.258,50936.53,51216.895,51474.973,51714.824,51939.5,52151.332,52352.168,52543.47,52726.445,52902.086,53071.223,53234.555,53392.68,53546.12,53695.324,53840.688,53982.55,54121.227,54256.99,54390.082,54520.734,54649.137,54775.484,54899.938,55022.652,55143.773,55263.434,55381.75,55498.844,55614.82,55729.78,55843.824,55957.04,56069.516,56181.332,56292.574,56403.316,56513.637,56623.605,56733.3,56842.785,56952.133,57061.41,57170.688,57280.035,57389.52,57499.21,57609.184,57719.504,57830.246,57941.49,58053.305,58165.78,58278.996,58393.04,58508,58623.977,58741.07,58859.387,58979.043,59100.164,59222.883,59347.336,59473.68,59602.086,59732.734,59865.832,60001.594,60140.27,60282.133,60427.492,60576.7,60730.14,60888.266,61051.598,61220.73,61396.37,61579.348,61770.652,61971.484,62183.32,62407.996,62647.848,62905.926,63186.29,63494.562,63838.855,64231.527,64692.863,65260.02,66013.95,67202.24
h46,42716.246,43898.21,44648.13,45212.266,45671.145,46061.723,46404.184,46710.82,46989.688,47246.39,47484.965,47708.445,47919.152,48118.914,48309.2,48491.203,48665.906,48834.14,48996.6,49153.887,49306.51,49454.92,49599.508,49740.617,49878.555,50013.594,50145.98,50275.934,50403.656,50529.33,50653.117,50775.184,50895.656,51014.68,51132.367,51248.836,51364.195,51478.543,51591.98,51704.59,51816.47,51927.688,52038.34,52148.492,52258.227,52367.61,52476.72,52585.62,52694.383,52803.082,52911.777,53020.543,53129.445,53238.555,53347.938,53457.67,53567.824,53678.473,53789.695,53901.57,54014.184,54127.617,54241.97,54357.324,54473.797,54591.484,54710.504,54830.98,54953.043,55076.836,55202.508,55330.23,55460.184,55592.57,55727.61,55865.547,56006.652,56151.242,56299.652,56452.273,56609.56,56772.02,56940.254,57114.96,57296.96,57487.246,57687.01,57897.72,58121.195,58359.773,58616.473,58895.344,59201.977,59544.438,59935.016,60393.9,60958.03,61707.95,62889.914
h47,39475.94,40660.043,41411.32,41976.477,42436.188,42827.473,43170.555,43477.742,43757.117,44014.28,44253.29,44477.17,44688.26,44888.387,45079.016,45261.348,45436.367,45604.906,45767.664,45925.234,46078.133,46226.812,46371.66,46513.023,46651.21,46786.496,46919.12,47049.31,47177.26,47303.164,47427.176,47549.46,47670.156,47789.39,47907.293,48023.973,48139.54,48254.098,48367.74,48480.555,48592.633,48704.055,48814.906,48925.258,49035.188,49144.773,49254.08,49363.176,49472.137,49581.03,49689.926,49798.887,49907.984,50017.293,50126.875,50236.805,50347.156,50458.008,50569.43,50681.508,50794.324,50907.965,51022.523,51138.09,51254.77,51372.67,51491.906,51612.6,51734.887,51858.9,51984.8,52112.754,52242.94,52375.566,52510.85,52649.04,52790.402,52935.25,53083.93,53236.83,53394.4,53557.156,53725.695,53900.715,54083.047,54273.676,54473.8,54684.89,54908.773,55147.78,55404.945,55684.32,55991.508,56334.59,56725.875,57185.586,57750.742,58502.02,59686.12
h48,37280.285,38454.758,39199.92,39760.477,40216.45,40604.55,40944.84,41249.527,41526.633,41781.703,42018.77,42240.832,42450.2,42648.7,42837.777,43018.625,43192.223,43359.39,43520.82,43677.11,43828.766,43976.234,44119.902,44260.117,44397.18,44531.363,44662.91,44792.04,44918.953,45043.83,45166.832,45288.12,45407.836,45526.1,45643.043,45758.773,45873.402,45987.023,46099.742,46211.64,46322.805,46433.324,46543.27,46652.727,46761.76,46870.453,46978.87,47087.082,47195.156,47303.164,47411.17,47519.246,47627.457,47735.875,47844.566,47953.6,48063.06,48173.004,48283.523,48394.688,48506.586,48619.3,48732.926,48847.555,48963.285,49080.227,49198.492,49318.207,49439.492,49562.5,49687.375,49814.29,49943.418,50074.965,50209.15,50346.21,50486.426,50630.094,50777.562,50929.22,51085.508,51246.938,51414.105,51587.703,51768.55,51957.63,52156.125,52365.496,52587.56,52824.62,53079.695,53356.797,53661.49,54001.777,54389.88,54845.85,55406.406,56151.57,57326.043
